utctimestamp,total_size_free,total_size_used,total_size_total,total_files,count
2022-05-05 09:57:50.270103+00:00,6624331776,14479536128,21103867904,4195100,109
2022-05-05 09:58:05.272779+00:00,6624315392,14479552512,21103867904,4195100,109
2022-05-05 09:58:20.267443+00:00,6624315392,14479552512,21103867904,4195100,109
2022-05-05 09:58:35.271267+00:00,6624315392,14479552512,21103867904,4195100,109
2022-05-05 09:58:50.275139+00:00,6624315392,14479552512,21103867904,4195100,109
2022-05-05 09:59:05.283242+00:00,6624307200,14479560704,21103867904,4195100,109
2022-05-05 09:59:20.267630+00:00,6624299008,14479568896,21103867904,4195100,109
2022-05-05 09:59:35.264999+00:00,6624290816,14479577088,21103867904,4195100,109
2022-05-05 09:59:50.266224+00:00,6624258048,14479609856,21103867904,4195100,109
2022-05-05 10:00:05.271049+00:00,6624258048,14479609856,21103867904,4195100,109
2022-05-05 10:00:20.289611+00:00,6624258048,14479609856,21103867904,4195100,109
2022-05-05 10:00:35.265506+00:00,6624258048,14479609856,21103867904,4195100,109
2022-05-05 10:00:50.265399+00:00,6624258048,14479609856,21103867904,4195100,109
2022-05-05 10:01:05.265109+00:00,6624241664,14479626240,21103867904,4195100,109
2022-05-05 10:01:20.264847+00:00,6624241664,14479626240,21103867904,4195100,109
2022-05-05 10:01:35.270995+00:00,6624233472,14479634432,21103867904,4195100,109
2022-05-05 10:01:50.264994+00:00,6624233472,14479634432,21103867904,4195100,109
2022-05-05 10:02:05.262483+00:00,6624233472,14479634432,21103867904,4195100,109
2022-05-05 10:02:20.270461+00:00,6624233472,14479634432,21103867904,4195100,109
2022-05-05 10:02:35.266597+00:00,6624217088,14479650816,21103867904,4195100,109
2022-05-05 10:02:50.274447+00:00,6624208896,14479659008,21103867904,4195100,109
2022-05-05 10:03:05.264686+00:00,6624208896,14479659008,21103867904,4195100,109
2022-05-05 10:03:20.262407+00:00,6624208896,14479659008,21103867904,4195100,109
2022-05-05 10:03:35.265248+00:00,6624208896,14479659008,21103867904,4195100,109
2022-05-05 10:03:50.262943+00:00,6624208896,14479659008,21103867904,4195100,109
2022-05-05 10:04:05.268532+00:00,6624192512,14479675392,21103867904,4195100,109
2022-05-05 10:04:20.258469+00:00,6624184320,14479683584,21103867904,4195100,109
2022-05-05 10:04:35.267077+00:00,6624192512,14479675392,21103867904,4195100,109
2022-05-05 10:04:50.265989+00:00,6624159744,14479708160,21103867904,4195100,109
2022-05-05 10:05:05.258560+00:00,6624159744,14479708160,21103867904,4195100,109
2022-05-05 10:05:20.257360+00:00,6624159744,14479708160,21103867904,4195100,109
2022-05-05 10:05:35.267930+00:00,6624151552,14479716352,21103867904,4195100,109
2022-05-05 10:05:50.261299+00:00,6624151552,14479716352,21103867904,4195100,109
2022-05-05 10:06:05.255466+00:00,6624135168,14479732736,21103867904,4195100,109
2022-05-05 10:06:20.261569+00:00,6624135168,14479732736,21103867904,4195100,109
2022-05-05 10:06:35.263129+00:00,6624135168,14479732736,21103867904,4195100,109
2022-05-05 10:06:50.263201+00:00,6624135168,14479732736,21103867904,4195100,109
2022-05-05 10:07:05.265196+00:00,6624126976,14479740928,21103867904,4195100,109
2022-05-05 10:07:20.260363+00:00,6624126976,14479740928,21103867904,4195100,109
2022-05-05 10:07:35.254851+00:00,6624118784,14479749120,21103867904,4195100,109
2022-05-05 10:07:50.254392+00:00,6624110592,14479757312,21103867904,4195100,109
2022-05-05 10:12:35.250379+00:00,6624012288,14479855616,21103867904,4195100,109
2022-05-05 10:12:50.247744+00:00,6624012288,14479855616,21103867904,4195100,109
2022-05-05 10:13:05.246183+00:00,6623987712,14479880192,21103867904,4195100,109
2022-05-05 10:13:20.246044+00:00,6623987712,14479880192,21103867904,4195100,109
2022-05-05 10:13:35.254560+00:00,6623987712,14479880192,21103867904,4195100,109
2022-05-05 10:13:50.275240+00:00,6623987712,14479880192,21103867904,4195100,109
2022-05-05 10:14:05.253578+00:00,6623979520,14479888384,21103867904,4195100,109
2022-05-05 10:14:20.244695+00:00,6623979520,14479888384,21103867904,4195100,109
2022-05-05 10:14:35.247677+00:00,6623979520,14479888384,21103867904,4195100,109
2022-05-05 10:14:50.241554+00:00,6623946752,14479921152,21103867904,4195100,109
2022-05-05 10:15:05.243137+00:00,6623938560,14479929344,21103867904,4195100,109
2022-05-05 10:15:20.244511+00:00,6623938560,14479929344,21103867904,4195100,109
2022-05-05 10:15:35.242558+00:00,6623930368,14479937536,21103867904,4195100,109
2022-05-05 10:15:50.242982+00:00,6623930368,14479937536,21103867904,4195100,109
2022-05-05 10:16:05.246396+00:00,6623922176,14479945728,21103867904,4195100,109
2022-05-05 10:16:20.238859+00:00,6623922176,14479945728,21103867904,4195100,109
2022-05-05 10:16:35.249521+00:00,6623922176,14479945728,21103867904,4195100,109
2022-05-05 10:16:50.248357+00:00,6623922176,14479945728,21103867904,4195100,109
2022-05-05 10:17:05.244492+00:00,6623922176,14479945728,21103867904,4195100,109
2022-05-05 10:17:20.239210+00:00,6623913984,14479953920,21103867904,4195100,109
2022-05-05 10:17:35.242224+00:00,6623897600,14479970304,21103867904,4195100,109
2022-05-05 10:17:50.239372+00:00,6623897600,14479970304,21103867904,4195100,109
2022-05-05 10:18:05.258688+00:00,6623889408,14479978496,21103867904,4195100,109
2022-05-05 10:18:20.241695+00:00,6623889408,14479978496,21103867904,4195100,109
2022-05-05 10:18:35.239951+00:00,6623889408,14479978496,21103867904,4195100,109
2022-05-05 10:18:50.241356+00:00,6623889408,14479978496,21103867904,4195100,109
2022-05-05 10:19:05.237390+00:00,6623873024,14479994880,21103867904,4195100,109
2022-05-05 10:19:20.253159+00:00,6623873024,14479994880,21103867904,4195100,109
2022-05-05 10:19:35.252126+00:00,6623873024,14479994880,21103867904,4195100,109
2022-05-05 10:19:50.235476+00:00,6623840256,14480027648,21103867904,4195100,109
2022-05-05 10:20:05.238371+00:00,6623832064,14480035840,21103867904,4195100,109
2022-05-05 10:20:20.235138+00:00,6623832064,14480035840,21103867904,4195100,109
2022-05-05 10:20:35.238963+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:20:50.236388+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:21:05.238003+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:21:20.244022+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:21:35.232421+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:21:50.231133+00:00,6623815680,14480052224,21103867904,4195100,109
2022-05-05 10:22:05.240571+00:00,6623799296,14480068608,21103867904,4195100,109
2022-05-05 10:22:20.243562+00:00,6623791104,14480076800,21103867904,4195100,109
2022-05-05 10:22:35.240766+00:00,6623791104,14480076800,21103867904,4195100,109
2022-05-05 10:22:50.233650+00:00,6623791104,14480076800,21103867904,4195100,109
2022-05-05 10:23:05.230079+00:00,6623782912,14480084992,21103867904,4195100,109
2022-05-05 10:23:20.238921+00:00,6623782912,14480084992,21103867904,4195100,109
2022-05-05 10:23:35.260362+00:00,6623774720,14480093184,21103867904,4195100,109
2022-05-05 10:23:50.232218+00:00,6623766528,14480101376,21103867904,4195100,109
2022-05-05 10:24:05.227125+00:00,6623766528,14480101376,21103867904,4195100,109
2022-05-05 10:24:20.227656+00:00,6623766528,14480101376,21103867904,4195100,109
2022-05-05 10:24:35.227338+00:00,6623766528,14480101376,21103867904,4195100,109
2022-05-05 10:24:50.264910+00:00,6623733760,14480134144,21103867904,4195100,109
2022-05-05 10:25:05.243727+00:00,6623725568,14480142336,21103867904,4195100,109
2022-05-05 10:25:20.228088+00:00,6623725568,14480142336,21103867904,4195100,109
2022-05-05 10:25:35.225982+00:00,6623717376,14480150528,21103867904,4195100,109
2022-05-05 10:25:50.227145+00:00,6623717376,14480150528,21103867904,4195100,109
