utctimestamp,total,used_pct,used_bytes,actual_free,actual_used_pct,actual_used_bytes,page_stats_pgsteal_direct_pages,page_stats_pgsteal_kswapd_pages,page_stats_direct_efficiency_pct,page_stats_kswapd_efficiency_pct,page_stats_pgfree_pages,page_stats_pgscan_kswapd_pages,page_stats_pgscan_direct_pages,swap_in_pages,swap_readahead_pages,swap_readahead_cached,swap_used_pct,swap_used_bytes,swap_total,swap_free,swap_out_pages,free,hugepages_swap_out_pages,hugepages_swap_out_fallback,hugepages_total,hugepages_used_pct,hugepages_used_bytes,hugepages_default_size,hugepages_free,hugepages_surplus,hugepages_reserved
2022-05-05 09:00:47.937320+00:00,1028845568,0.9204,946982912,611291136,0.4058,417554432,125,552583,1,0.8723,18648636,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:01:02.437037+00:00,1028845568,0.9204,946982912,611291136,0.4058,417554432,125,552583,1,0.8723,18648746,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:01:17.944452+00:00,1028845568,0.9204,946982912,611291136,0.4058,417554432,125,552583,1,0.8723,18648814,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:01:32.452327+00:00,1028845568,0.9204,946982912,611291136,0.4058,417554432,125,552583,1,0.8723,18648925,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:01:47.933273+00:00,1028845568,0.9204,946982912,611295232,0.4058,417550336,125,552583,1,0.8723,18648993,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:02:02.449944+00:00,1028845568,0.9204,946950144,611332096,0.4058,417513472,125,552583,1,0.8723,18649102,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:02:17.938407+00:00,1028845568,0.9204,946950144,611336192,0.4058,417509376,125,552583,1,0.8723,18649171,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:02:32.465915+00:00,1028845568,0.9204,946982912,611307520,0.4058,417538048,125,552583,1,0.8723,18649276,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:02:47.934244+00:00,1028845568,0.9204,946982912,611307520,0.4058,417538048,125,552583,1,0.8723,18649345,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:03:02.452901+00:00,1028845568,0.9204,946982912,611311616,0.4058,417533952,125,552583,1,0.8723,18649454,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:03:17.933295+00:00,1028845568,0.9204,946982912,611315712,0.4058,417529856,125,552583,1,0.8723,18649524,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:03:32.448255+00:00,1028845568,0.9204,946982912,611315712,0.4058,417529856,125,552583,1,0.8723,18649635,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:03:47.945034+00:00,1028845568,0.9204,946950144,611352576,0.4058,417492992,125,552583,1,0.8723,18649706,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:04:02.477182+00:00,1028845568,0.9204,946950144,611356672,0.4058,417488896,125,552583,1,0.8723,18649816,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:04:17.932048+00:00,1028845568,0.9204,946982912,611323904,0.4058,417521664,125,552583,1,0.8723,18649878,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:04:32.445106+00:00,1028845568,0.9204,946982912,611332096,0.4058,417513472,125,552583,1,0.8723,18649993,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:04:47.932392+00:00,1028845568,0.9204,946982912,611332096,0.4058,417513472,125,552583,1,0.8723,18650058,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:05:02.465895+00:00,1028845568,0.9204,946982912,611348480,0.4058,417497088,125,552583,1,0.8723,18650168,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:05:17.933498+00:00,1028845568,0.9204,946982912,611348480,0.4058,417497088,125,552583,1,0.8723,18650236,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:05:32.449587+00:00,1028845568,0.9204,946982912,611352576,0.4058,417492992,125,552583,1,0.8723,18650347,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:05:47.928338+00:00,1028845568,0.9204,946950144,611385344,0.4058,417460224,125,552583,1,0.8723,18650415,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:06:02.446076+00:00,1028845568,0.9204,946950144,611385344,0.4058,417460224,125,552583,1,0.8723,18650525,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:06:17.937336+00:00,1028845568,0.9204,946982912,611356672,0.4058,417488896,125,552583,1,0.8723,18650585,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:06:32.470012+00:00,1028845568,0.9204,946982912,611368960,0.4058,417476608,125,552583,1,0.8723,18650698,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:06:47.941199+00:00,1028845568,0.9204,946982912,611368960,0.4058,417476608,125,552583,1,0.8723,18650767,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:07:02.451300+00:00,1028845568,0.9204,946982912,611368960,0.4058,417476608,125,552583,1,0.8723,18650876,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:07:17.926072+00:00,1028845568,0.9204,946982912,611373056,0.4058,417472512,125,552583,1,0.8723,18650945,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:07:32.447629+00:00,1028845568,0.9204,946982912,611377152,0.4058,417468416,125,552583,1,0.8723,18651055,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:07:47.923485+00:00,1028845568,0.9204,946950144,611409920,0.4057,417435648,125,552583,1,0.8723,18651124,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:08:02.485456+00:00,1028845568,0.9204,946950144,611414016,0.4057,417431552,125,552583,1,0.8723,18651233,633473,125,0,0,0,0,0,0,0,0,81895424,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:08:17.924112+00:00,1028845568,0.9204,946982912,611381248,0.4058,417464320,125,552583,1,0.8723,18651295,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:08:32.425043+00:00,1028845568,0.9204,946982912,611381248,0.4058,417464320,125,552583,1,0.8723,18651662,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:08:47.924665+00:00,1028845568,0.9204,946982912,611385344,0.4058,417460224,125,552583,1,0.8723,18651732,633473,125,0,0,0,0,0,0,0,0,81862656,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:09:02.419489+00:00,1028845568,0.9207,947273728,611123200,0.406,417722368,125,552583,1,0.8723,18656614,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:09:17.930093+00:00,1028845568,0.9207,947273728,611123200,0.406,417722368,125,552583,1,0.8723,18656684,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:09:32.445241+00:00,1028845568,0.9207,947240960,611160064,0.406,417685504,125,552583,1,0.8723,18656796,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:09:47.923414+00:00,1028845568,0.9207,947240960,611155968,0.406,417689600,125,552583,1,0.8723,18656861,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:10:02.449058+00:00,1028845568,0.9207,947273728,611139584,0.406,417705984,125,552583,1,0.8723,18656963,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:10:17.920932+00:00,1028845568,0.9207,947273728,611143680,0.406,417701888,125,552583,1,0.8723,18657031,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:10:32.445811+00:00,1028845568,0.9207,947273728,611143680,0.406,417701888,125,552583,1,0.8723,18657144,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:10:47.941808+00:00,1028845568,0.9207,947273728,611147776,0.406,417697792,125,552583,1,0.8723,18657213,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:11:02.440055+00:00,1028845568,0.9207,947273728,611147776,0.406,417697792,125,552583,1,0.8723,18657322,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:11:17.920736+00:00,1028845568,0.9207,947273728,611151872,0.406,417693696,125,552583,1,0.8723,18657391,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:11:32.437351+00:00,1028845568,0.9207,947240960,611192832,0.4059,417652736,125,552583,1,0.8723,18657501,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:11:47.920138+00:00,1028845568,0.9207,947240960,611192832,0.4059,417652736,125,552583,1,0.8723,18657570,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:12:02.450524+00:00,1028845568,0.9207,947273728,611172352,0.406,417673216,125,552583,1,0.8723,18657671,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:12:17.935582+00:00,1028845568,0.9207,947273728,611172352,0.406,417673216,125,552583,1,0.8723,18657740,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:12:32.440019+00:00,1028845568,0.9207,947273728,611176448,0.406,417669120,125,552583,1,0.8723,18657853,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:12:47.921000+00:00,1028845568,0.9207,947273728,611176448,0.406,417669120,125,552583,1,0.8723,18657921,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:13:02.436914+00:00,1028845568,0.9207,947273728,611180544,0.406,417665024,125,552583,1,0.8723,18658031,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:13:17.918203+00:00,1028845568,0.9207,947273728,611180544,0.406,417665024,125,552583,1,0.8723,18658101,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:13:32.459809+00:00,1028845568,0.9207,947240960,611225600,0.4059,417619968,125,552583,1,0.8723,18658213,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:13:47.917412+00:00,1028845568,0.9207,947240960,611225600,0.4059,417619968,125,552583,1,0.8723,18658283,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:14:02.442008+00:00,1028845568,0.9207,947273728,611192832,0.4059,417652736,125,552583,1,0.8723,18658390,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:14:17.915680+00:00,1028845568,0.9207,947273728,611192832,0.4059,417652736,125,552583,1,0.8723,18658460,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:19:02.440962+00:00,1028845568,0.9207,947240960,611299328,0.4058,417546240,125,552583,1,0.8723,18660201,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:19:17.911166+00:00,1028845568,0.9207,947240960,611299328,0.4058,417546240,125,552583,1,0.8723,18660272,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:19:32.409359+00:00,1028845568,0.9207,947273728,611274752,0.4059,417570816,125,552583,1,0.8723,18660392,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:19:47.909712+00:00,1028845568,0.9207,947273728,611278848,0.4059,417566720,125,552583,1,0.8723,18660458,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:20:02.400413+00:00,1028845568,0.9207,947273728,611307520,0.4058,417538048,125,552583,1,0.8723,18660567,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:20:17.922376+00:00,1028845568,0.9207,947273728,611307520,0.4058,417538048,125,552583,1,0.8723,18660636,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:20:32.430119+00:00,1028845568,0.9207,947273728,611315712,0.4058,417529856,125,552583,1,0.8723,18660749,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:20:47.906262+00:00,1028845568,0.9207,947240960,611348480,0.4058,417497088,125,552583,1,0.8723,18660818,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:21:02.446301+00:00,1028845568,0.9207,947240960,611352576,0.4058,417492992,125,552583,1,0.8723,18660927,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:21:17.907006+00:00,1028845568,0.9207,947273728,611319808,0.4058,417525760,125,552583,1,0.8723,18660987,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:21:32.431817+00:00,1028845568,0.9207,947273728,611328000,0.4058,417517568,125,552583,1,0.8723,18661115,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:21:47.921402+00:00,1028845568,0.9207,947273728,611332096,0.4058,417513472,125,552583,1,0.8723,18661183,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:22:02.432246+00:00,1028845568,0.9207,947273728,611336192,0.4058,417509376,125,552583,1,0.8723,18661293,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:22:17.903225+00:00,1028845568,0.9207,947273728,611336192,0.4058,417509376,125,552583,1,0.8723,18661361,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:22:32.421121+00:00,1028845568,0.9207,947240960,611373056,0.4058,417472512,125,552583,1,0.8723,18661475,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:22:47.914426+00:00,1028845568,0.9207,947240960,611377152,0.4058,417468416,125,552583,1,0.8723,18661543,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:23:02.436871+00:00,1028845568,0.9207,947273728,611348480,0.4058,417497088,125,552583,1,0.8723,18661652,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:23:17.911086+00:00,1028845568,0.9207,947273728,611352576,0.4058,417492992,125,552583,1,0.8723,18661715,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:23:32.401809+00:00,1028845568,0.9207,947273728,611360768,0.4058,417484800,125,552583,1,0.8723,18661910,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:23:47.905249+00:00,1028845568,0.9207,947273728,611360768,0.4058,417484800,125,552583,1,0.8723,18661981,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:24:02.416844+00:00,1028845568,0.9207,947273728,611364864,0.4058,417480704,125,552583,1,0.8723,18662091,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:24:17.897928+00:00,1028845568,0.9207,947240960,611397632,0.4057,417447936,125,552583,1,0.8723,18662162,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:24:32.440691+00:00,1028845568,0.9207,947240960,611401728,0.4057,417443840,125,552583,1,0.8723,18662276,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:24:47.900456+00:00,1028845568,0.9207,947240960,611405824,0.4057,417439744,125,552583,1,0.8723,18662342,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:25:02.420179+00:00,1028845568,0.9207,947273728,611401728,0.4057,417443840,125,552583,1,0.8723,18662443,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:25:17.898698+00:00,1028845568,0.9207,947273728,611401728,0.4057,417443840,125,552583,1,0.8723,18662511,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:25:32.421122+00:00,1028845568,0.9207,947273728,611401728,0.4057,417443840,125,552583,1,0.8723,18662622,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:25:47.905771+00:00,1028845568,0.9207,947273728,611401728,0.4057,417443840,125,552583,1,0.8723,18662690,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:26:02.453115+00:00,1028845568,0.9207,947240960,611434496,0.4057,417411072,125,552583,1,0.8723,18662800,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:26:17.902732+00:00,1028845568,0.9207,947240960,611434496,0.4057,417411072,125,552583,1,0.8723,18662868,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:26:32.412089+00:00,1028845568,0.9207,947273728,611405824,0.4057,417439744,125,552583,1,0.8723,18662974,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:26:47.900468+00:00,1028845568,0.9207,947273728,611414016,0.4057,417431552,125,552583,1,0.8723,18663042,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:27:02.389366+00:00,1028845568,0.9207,947273728,611414016,0.4057,417431552,125,552583,1,0.8723,18663154,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:27:17.899284+00:00,1028845568,0.9207,947273728,611418112,0.4057,417427456,125,552583,1,0.8723,18663226,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:27:32.411158+00:00,1028845568,0.9207,947273728,611422208,0.4057,417423360,125,552583,1,0.8723,18663338,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:27:47.895299+00:00,1028845568,0.9207,947273728,611426304,0.4057,417419264,125,552583,1,0.8723,18663408,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:28:02.436663+00:00,1028845568,0.9207,947273728,611430400,0.4057,417415168,125,552583,1,0.8723,18663518,633473,125,0,0,0,0,0,0,0,0,81571840,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:28:17.894738+00:00,1028845568,0.9207,947240960,611467264,0.4057,417378304,125,552583,1,0.8723,18663589,633473,125,0,0,0,0,0,0,0,0,81604608,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:28:32.413729+00:00,1028845568,0.9212,947740672,610955264,0.4062,417890304,125,552583,1,0.8723,18664036,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:28:47.895187+00:00,1028845568,0.9212,947773440,610922496,0.4062,417923072,125,552583,1,0.8723,18664099,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:29:02.420908+00:00,1028845568,0.9212,947773440,610922496,0.4062,417923072,125,552583,1,0.8723,18664209,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:29:17.894136+00:00,1028845568,0.9212,947773440,610922496,0.4062,417923072,125,552583,1,0.8723,18664279,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:29:32.421746+00:00,1028845568,0.9212,947773440,610934784,0.4062,417910784,125,552583,1,0.8723,18664391,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:29:47.893745+00:00,1028845568,0.9212,947773440,610947072,0.4062,417898496,125,552583,1,0.8723,18664456,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:30:02.429819+00:00,1028845568,0.9212,947740672,610983936,0.4061,417861632,125,552583,1,0.8723,18664566,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:30:17.888281+00:00,1028845568,0.9212,947740672,610983936,0.4061,417861632,125,552583,1,0.8723,18664634,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:30:32.417142+00:00,1028845568,0.9212,947773440,610955264,0.4062,417890304,125,552583,1,0.8723,18664740,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:30:47.895377+00:00,1028845568,0.9212,947773440,610955264,0.4062,417890304,125,552583,1,0.8723,18664808,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:31:02.406073+00:00,1028845568,0.9212,947773440,610955264,0.4062,417890304,125,552583,1,0.8723,18664918,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:31:17.898608+00:00,1028845568,0.9212,947773440,610959360,0.4062,417886208,125,552583,1,0.8723,18664986,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:31:32.447522+00:00,1028845568,0.9212,947773440,610971648,0.4062,417873920,125,552583,1,0.8723,18665096,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:31:47.889320+00:00,1028845568,0.9212,947740672,611004416,0.4061,417841152,125,552583,1,0.8723,18665165,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:32:02.407253+00:00,1028845568,0.9212,947773440,610971648,0.4062,417873920,125,552583,1,0.8723,18665266,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:32:17.891378+00:00,1028845568,0.9212,947773440,610971648,0.4062,417873920,125,552583,1,0.8723,18665335,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:37:02.438460+00:00,1028845568,0.9212,947740672,611086336,0.406,417759232,125,552583,1,0.8723,18667049,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:37:17.880483+00:00,1028845568,0.9212,947740672,611090432,0.406,417755136,125,552583,1,0.8723,18667118,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:37:32.404367+00:00,1028845568,0.9212,947773440,611057664,0.4061,417787904,125,552583,1,0.8723,18667220,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:37:47.885076+00:00,1028845568,0.9212,947773440,611057664,0.4061,417787904,125,552583,1,0.8723,18667288,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:38:02.411764+00:00,1028845568,0.9212,947773440,611069952,0.4061,417775616,125,552583,1,0.8723,18667398,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:38:17.883813+00:00,1028845568,0.9212,947773440,611069952,0.4061,417775616,125,552583,1,0.8723,18667468,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:38:32.395085+00:00,1028845568,0.9212,947773440,611086336,0.406,417759232,125,552583,1,0.8723,18667840,633473,125,0,0,0,0,0,0,0,0,81072128,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:38:47.878282+00:00,1028845568,0.9212,947740672,611119104,0.406,417726464,125,552583,1,0.8723,18667910,633473,125,0,0,0,0,0,0,0,0,81104896,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:39:02.371735+00:00,1028845568,0.9215,948031488,610844672,0.4063,418000896,125,552583,1,0.8723,18672255,633473,125,0,0,0,0,0,0,0,0,80814080,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:39:17.888358+00:00,1028845568,0.9215,948064256,610811904,0.4063,418033664,125,552583,1,0.8723,18672317,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:39:32.400572+00:00,1028845568,0.9215,948064256,610811904,0.4063,418033664,125,552583,1,0.8723,18672429,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:39:47.891624+00:00,1028845568,0.9215,948064256,610811904,0.4063,418033664,125,552583,1,0.8723,18672494,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:40:02.408191+00:00,1028845568,0.9215,948064256,610840576,0.4063,418004992,125,552583,1,0.8723,18672603,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:40:17.876283+00:00,1028845568,0.9215,948064256,610844672,0.4063,418000896,125,552583,1,0.8723,18672672,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:40:32.391216+00:00,1028845568,0.9215,948031488,610881536,0.4062,417964032,125,552583,1,0.8723,18672785,633473,125,0,0,0,0,0,0,0,0,80814080,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:40:47.874593+00:00,1028845568,0.9215,948031488,610881536,0.4062,417964032,125,552583,1,0.8723,18672854,633473,125,0,0,0,0,0,0,0,0,80814080,0,0,0,0,0,2097152,0,0,0
2022-05-05 09:41:02.435199+00:00,1028845568,0.9215,948064256,610852864,0.4063,417992704,125,552583,1,0.8723,18672955,633473,125,0,0,0,0,0,0,0,0,80781312,0,0,0,0,0,2097152,0,0,0
